Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
PROJ_MEGA_000308,Apple iPad,1,399.0,Apple
PROJ_MEGA_000610,Apple iPad,1,399.0,Apple
PROJ_MEGA_000467,Apple iPad,1,399.0,Apple
P0215,Apple iPad,1,399.0,Apple
PROJ_MEGA_000151,Apple iPad,1,399.0,Apple
PROJ_MEGA_000748,Apple iPad,1,399.0,Apple
PROJ_MEGA_000234,Apple iPad,1,399.0,Apple
PROJ_MEGA_000730,Apple iPad,1,399.0,Apple
PROJ_MEGA_000592,Apple iPad,1,399.0,Apple
PROJ_MEGA_000707,Apple iPad,1,399.0,Apple
PROJ_MEGA_000086,Apple iPad,1,399.0,Apple
PROJ_MEGA_000113,Apple iPad,1,399.0,Apple
P0160,Apple iPad,1,399.0,Apple
PROJ_ALL_00234,Apple iPad,1,399.0,Apple
PROJ_MEGA_000490,Apple iPad,1,399.0,Apple
PROJ_MEGA_000061,Apple iPad,1,399.0,Apple
PROJ_MEGA_000954,Apple iPad,1,399.0,Apple
PROJ_MEGA_000915,Apple iPad,1,399.0,Apple
P0073,Apple iPad,1,399.0,Apple
PROJ_MEGA_000933,Apple iPad,1,399.0,Apple
P0187,Apple iPad,1,399.0,Apple
PROJ_MEGA_000194,Apple iPad,1,399.0,Apple
PROJ_MEGA_000792,Apple iPad,1,399.0,Apple
PROJ_ALL_00221,Apple iPad,1,399.0,Apple
PROJ_MEGA_000206,Apple iPad,1,399.0,Apple
PROJ_ALL_00466,Apple iPad,1,399.0,Apple
P0240,Apple iPad,1,399.0,Apple
PROJ_MEGA_000958,Apple iPad,1,399.0,Apple
PROJ_ALL_00573,Apple iPad,1,399.0,Apple
PROJ_ALL_00592,Apple iPad,1,399.0,Apple
PROJ_MEGA_000906,Apple iPad,1,399.0,Apple
PROJ_MEGA_000603,Apple iPad,1,399.0,Apple
PROJ_ALL_00340,Apple iPad,1,399.0,Apple
P0212,Apple iPad,1,399.0,Apple
PROJ_MEGA_000453,Apple iPad,1,399.0,Apple
PROJ_MEGA_000325,Apple iPad,1,399.0,Apple
PROJ_MEGA_000754,Apple iPad,1,399.0,Apple
PROJ_MEGA_000419,Apple iPad,1,399.0,Apple
PROJ_ALL_00585,Apple iPad,1,399.0,Apple
PROJ_ALL_00419,Apple iPad,1,399.0,Apple
PROJ_ALL_00597,Apple iPad,1,399.0,Apple
P0056,Apple iPad,1,399.0,Apple
PROJ_ALL_00238,Apple iPad,1,399.0,Apple
PROJ_MEGA_000422,Apple iPad,1,399.0,Apple
PROJ_ALL_00194,Apple iPad,1,399.0,Apple
PROJ_MEGA_000109,Apple iPad,1,399.0,Apple
PROJ_MEGA_000452,Apple iPad,1,399.0,Apple
PROJ_MEGA_000137,Apple iPad,1,399.0,Apple
PROJ_MEGA_000985,Apple iPad,1,399.0,Apple
PROJ_ALL_00072,Apple iPad,1,399.0,Apple
PROJ_ALL_00615,Apple iPad,1,399.0,Apple
PROJ_MEGA_000745,Apple iPad,1,399.0,Apple
PROJ_MEGA_000062,Apple iPad,1,399.0,Apple
PROJ_MEGA_000221,Apple iPad,1,399.0,Apple
PROJ_ALL_00479,Apple iPad,1,399.0,Apple
PROJ_MEGA_000479,Apple iPad,1,399.0,Apple
PROJ_MEGA_000084,Apple iPad,1,399.0,Apple
PROJ_ALL_00116,Apple iPad,1,399.0,Apple
PROJ_ALL_00415,Apple iPad,1,399.0,Apple
PROJ_MEGA_000621,Apple iPad,1,399.0,Apple
PROJ_ALL_00246,Apple iPad,1,399.0,Apple
PROJ_MEGA_000515,Apple iPad,1,399.0,Apple
PROJ_MEGA_000593,Apple iPad,1,399.0,Apple
PROJ_ALL_00537,Apple iPad,1,399.0,Apple
PROJ_MEGA_000414,Apple iPad,1,399.0,Apple
PROJ_MEGA_000794,Apple iPad,1,399.0,Apple
PROJ_ALL_00290,Apple iPad,1,399.0,Apple
PROJ_ALL_00314,Apple iPad,1,399.0,Apple
PROJ_ALL_00454,Apple iPad,1,399.0,Apple
PROJ_ALL_00111,Apple iPad,1,399.0,Apple
P0163,Apple iPad,1,399.0,Apple
PROJ_ALL_00450,Apple iPad,1,399.0,Apple
PROJ_ALL_00120,Apple iPad,1,399.0,Apple
PROJ_ALL_00364,Apple iPad,1,399.0,Apple
PROJ_MEGA_000502,Apple iPad,1,399.0,Apple
PROJ_ALL_00045,Apple iPad,1,399.0,Apple
PROJ_ALL_00446,Apple iPad,1,399.0,Apple
PROJ_MEGA_000955,Apple iPad,1,399.0,Apple
PROJ_MEGA_000078,Apple iPad,1,399.0,Apple
PROJ_ALL_00002,Apple iPad,1,399.0,Apple
PROJ_ALL_00565,Apple iPad,1,399.0,Apple
PROJ_ALL_00517,Apple iPad,1,399.0,Apple
PROJ_ALL_00382,Apple iPad,1,399.0,Apple
P0133,Apple iPad,1,399.0,Apple
PROJ_ALL_00620,Apple iPad,1,399.0,Apple
PROJ_ALL_00038,Apple iPad,1,399.0,Apple
P0083,Apple iPad,1,399.0,Apple
PROJ_ALL_00437,Apple iPad,1,399.0,Apple
P0060,Apple iPad,1,399.0,Apple
PROJ_ALL_00244,Apple iPad,1,399.0,Apple
PROJ_MEGA_000035,Apple iPad,1,399.0,Apple
PROJ_MEGA_000011,Apple iPad,1,399.0,Apple
PROJ_MEGA_000686,Apple iPad,1,399.0,Apple
PROJ_ALL_00577,Apple iPad,1,399.0,Apple
PROJ_ALL_00262,Apple iPad,1,399.0,Apple
PROJ_MEGA_000878,Apple iPad,1,399.0,Apple
P0040,Apple iPad,1,399.0,Apple
PROJ_MEGA_000724,Apple iPad,1,399.0,Apple
P0067,Apple iPad,1,399.0,Apple
PROJ_MEGA_000945,Apple iPad,1,399.0,Apple
PROJ_MEGA_000436,Apple iPad,1,399.0,Apple
PROJ_ALL_00438,Apple iPad,1,399.0,Apple
PROJ_MEGA_000627,Apple iPad,1,399.0,Apple
PROJ_ALL_00369,Apple iPad,1,399.0,Apple
PROJ_ALL_00225,Apple iPad,1,399.0,Apple
PROJ_MEGA_000055,Apple iPad,1,399.0,Apple
PROJ_ALL_00315,Apple iPad,1,399.0,Apple
PROJ_MEGA_000065,Apple iPad,1,399.0,Apple
P0254,Apple iPad,1,399.0,Apple
PROJ_MEGA_000109,Apple iPad,1,399.0,Apple
PROJ_ALL_00400,Apple iPad,1,399.0,Apple
P0127,Apple iPad,1,399.0,Apple
PROJ_MEGA_000127,Apple iPad,1,399.0,Apple
PROJ_MEGA_000732,Apple iPad,1,399.0,Apple
P0190,Apple iPad,1,399.0,Apple
PROJ_MEGA_000177,Apple iPad,1,399.0,Apple
PROJ_ALL_00245,Apple iPad,1,399.0,Apple
P0257,Apple iPad,1,399.0,Apple
PROJ_ALL_00494,Apple iPad,1,399.0,Apple
PROJ_MEGA_000296,Apple iPad,1,399.0,Apple
PROJ_MEGA_000260,Apple iPad,1,399.0,Apple
PROJ_ALL_00214,Apple iPad,1,399.0,Apple
PROJ_MEGA_000177,Apple iPad,1,399.0,Apple
PROJ_MEGA_000227,Apple iPad,1,399.0,Apple
PROJ_ALL_00219,Apple iPad,1,399.0,Apple
PROJ_MEGA_000370,Apple iPad,1,399.0,Apple
PROJ_MEGA_000535,Apple iPad,1,399.0,Apple
PROJ_MEGA_000433,Apple iPad,1,399.0,Apple
PROJ_MEGA_000481,Apple iPad,1,399.0,Apple
PROJ_MEGA_000859,Apple iPad,1,399.0,Apple
PROJ_MEGA_000286,Apple iPad,1,399.0,Apple
P0072,Apple iPad,1,399.0,Apple
PROJ_ALL_00252,Apple iPad,1,399.0,Apple
P0044,Apple iPad,1,399.0,Apple
PROJ_MEGA_000171,Apple iPad,1,399.0,Apple
PROJ_ALL_00253,Apple iPad,1,399.0,Apple
PROJ_ALL_00366,Apple iPad,1,399.0,Apple
PROJ_MEGA_000701,Apple iPad,1,399.0,Apple
PROJ_MEGA_000100,Apple iPad,1,399.0,Apple
PROJ_ALL_00256,Apple iPad,1,399.0,Apple
PROJ_MEGA_000436,Apple iPad,1,399.0,Apple
PROJ_ALL_00353,Apple iPad,1,399.0,Apple
P0143,Apple iPad,1,399.0,Apple
PROJ_MEGA_000456,Apple iPad,1,399.0,Apple
PROJ_MEGA_000565,Apple iPad,1,399.0,Apple
PROJ_MEGA_000534,Apple iPad,1,399.0,Apple
PROJ_ALL_00569,Apple iPad,1,399.0,Apple
PROJ_MEGA_000204,Apple iPad,1,399.0,Apple
PROJ_MEGA_001015,Apple iPad,1,399.0,Apple
P0106,Apple iPad,1,399.0,Apple
PROJ_MEGA_000159,Apple iPad,1,399.0,Apple
PROJ_MEGA_000460,Apple iPad,1,399.0,Apple
PROJ_MEGA_000769,Apple iPad,1,399.0,Apple
P0278,Apple iPad,1,399.0,Apple
PROJ_MEGA_000802,Apple iPad,1,399.0,Apple
PROJ_MEGA_000454,Apple iPad,1,399.0,Apple
PROJ_MEGA_000128,Apple iPad,1,399.0,Apple
PROJ_MEGA_000927,Apple iPad,1,399.0,Apple
PROJ_ALL_00500,Apple iPad,1,399.0,Apple
PROJ_MEGA_000918,Apple iPad,1,399.0,Apple
P0295,Apple iPad,1,399.0,Apple
PROJ_MEGA_000476,Apple iPad,1,399.0,Apple
PROJ_ALL_00363,Apple iPad,1,399.0,Apple
PROJ_ALL_00245,Apple iPad,1,399.0,Apple
PROJ_MEGA_000356,Apple iPad,1,399.0,Apple
PROJ_MEGA_000002,Apple iPad,1,399.0,Apple
PROJ_MEGA_000975,Apple iPad,1,399.0,Apple
PROJ_MEGA_001002,Apple iPad,1,399.0,Apple
P0037,Apple iPad,1,399.0,Apple
PROJ_ALL_00428,Apple iPad,1,399.0,Apple
P0005,Apple iPad,1,399.0,Apple
4390a9dd-2b69-4633-bee8-8b9a8a6e27f8,Apple iPad,1,399.0,Apple
PROJ_MEGA_000671,Apple iPad,1,399.0,Apple
PROJ_MEGA_000495,Apple iPad,1,399.0,Apple
PROJ_MEGA_001016,Apple iPad,1,399.0,Apple
PROJ_MEGA_000631,Apple iPad,1,399.0,Apple
PROJ_ALL_00520,Apple iPad,1,399.0,Apple
P0235,Apple iPad,1,399.0,Apple
PROJ_MEGA_000330,Apple iPad,1,399.0,Apple
PROJ_ALL_00359,Apple iPad,1,399.0,Apple
PROJ_MEGA_000647,Apple iPad,1,399.0,Apple
PROJ_MEGA_000105,Apple iPad,1,399.0,Apple
PROJ_ALL_00073,Apple iPad,1,399.0,Apple
PROJ_MEGA_000507,Apple iPad,1,399.0,Apple
PROJ_MEGA_000494,Apple iPad,1,399.0,Apple
PROJ_ALL_00327,Apple iPad,1,399.0,Apple
PROJ_ALL_00580,Apple iPad,1,399.0,Apple
PROJ_MEGA_000295,Apple iPad,1,399.0,Apple
PROJ_MEGA_000750,Apple iPad,1,399.0,Apple
PROJ_MEGA_000870,Apple iPad,1,399.0,Apple
PROJ_MEGA_000573,Apple iPad,1,399.0,Apple
PROJ_MEGA_000794,Apple iPad,1,399.0,Apple
PROJ_MEGA_000366,Apple iPad,1,399.0,Apple
PROJ_MEGA_000961,Apple iPad,1,399.0,Apple
PROJ_MEGA_000919,Apple iPad,1,399.0,Apple
PROJ_MEGA_000373,Apple iPad,1,399.0,Apple
PROJ_ALL_00440,Apple iPad,1,399.0,Apple
PROJ_ALL_00106,Apple iPad,1,399.0,Apple
PROJ_MEGA_000679,Apple iPad,1,399.0,Apple
PROJ_MEGA_000817,Apple iPad,1,399.0,Apple
PROJ_ALL_00174,Apple iPad,1,399.0,Apple
PROJ_ALL_00085,Apple iPad,1,399.0,Apple
PROJ_MEGA_000889,Apple iPad,1,399.0,Apple
PROJ_MEGA_000399,Apple iPad,1,399.0,Apple
PROJ_MEGA_000208,Apple iPad,1,399.0,Apple
PROJ_MEGA_000930,Apple iPad,1,399.0,Apple
PROJ_MEGA_000929,Apple iPad,1,399.0,Apple
P0121,Apple iPad,1,399.0,Apple
PROJ_MEGA_000035,Apple iPad,1,399.0,Apple
PROJ_MEGA_000488,Apple iPad,1,399.0,Apple
PROJ_ALL_00458,Apple iPad,1,399.0,Apple
PROJ_MEGA_000470,Apple iPad,1,399.0,Apple
PROJ_ALL_00588,Apple iPad,1,399.0,Apple
PROJ_ALL_00524,Apple iPad,1,399.0,Apple
PROJ_MEGA_000190,Apple iPad,1,399.0,Apple
PROJ_MEGA_000352,Apple iPad,1,399.0,Apple
PROJ_MEGA_000928,Apple iPad,1,399.0,Apple
PROJ_MEGA_000585,Apple iPad,1,399.0,Apple
PROJ_ALL_00130,Apple iPad,1,399.0,Apple
PROJ_MEGA_000528,Apple iPad,1,399.0,Apple
PROJ_MEGA_000468,Apple iPad,1,399.0,Apple
PROJ_MEGA_000623,Apple iPad,1,399.0,Apple
P0129,Apple iPad,1,399.0,Apple
PROJ_MEGA_000781,Apple iPad,1,399.0,Apple
PROJ_ALL_00127,Apple iPad,1,399.0,Apple
PROJ_ALL_00080,Apple iPad,1,399.0,Apple
PROJ_MEGA_000314,Apple iPad,1,399.0,Apple
PROJ_MEGA_000929,Apple iPad,1,399.0,Apple
PROJ_MEGA_000139,Apple iPad,1,399.0,Apple
P0225,Apple iPad,1,399.0,Apple
PROJ_ALL_00326,Apple iPad,1,399.0,Apple
PROJ_ALL_00606,Apple iPad,1,399.0,Apple
PROJ_ALL_00498,Apple iPad,1,399.0,Apple
PROJ_MEGA_000375,Apple iPad,1,399.0,Apple
PROJ_ALL_00278,Apple iPad,1,399.0,Apple
PROJ_MEGA_000016,Apple iPad,1,399.0,Apple
PROJ_MEGA_000182,Apple iPad,1,399.0,Apple
PROJ_MEGA_000519,Apple iPad,1,399.0,Apple
PROJ_ALL_00381,Apple iPad,1,399.0,Apple
PROJ_MEGA_000700,Apple iPad,1,399.0,Apple
PROJ_MEGA_000048,Apple iPad,1,399.0,Apple
PROJ_MEGA_000272,Apple iPad,1,399.0,Apple
PROJ_ALL_00456,Apple iPad,1,399.0,Apple
PROJ_MEGA_001005,Apple iPad,1,399.0,Apple
PROJ_MEGA_000379,Apple iPad,1,399.0,Apple
PROJ_ALL_00395,Apple iPad,1,399.0,Apple
PROJ_MEGA_000197,Apple iPad,1,399.0,Apple
PROJ_MEGA_000520,Apple iPad,1,399.0,Apple
PROJ_MEGA_000932,Apple iPad,1,399.0,Apple
PROJ_MEGA_000922,Apple iPad,1,399.0,Apple
PROJ_ALL_00282,Apple iPad,1,399.0,Apple
PROJ_MEGA_000015,Apple iPad,1,399.0,Apple
P0235,Apple iPad,1,399.0,Apple
PROJ_MEGA_000697,Apple iPad,1,399.0,Apple
PROJ_ALL_00495,Apple iPad,1,399.0,Apple
PROJ_ALL_00050,Apple iPad,1,399.0,Apple
P0127,Apple iPad,1,399.0,Apple
PROJ_MEGA_000742,Apple iPad,1,399.0,Apple
P0039,Apple iPad,1,399.0,Apple
PROJ_MEGA_000364,Apple iPad,1,399.0,Apple
PROJ_MEGA_000254,Apple iPad,1,399.0,Apple
PROJ_MEGA_000383,Apple iPad,1,399.0,Apple
PROJ_ALL_00318,Apple iPad,1,399.0,Apple
PROJ_ALL_00578,Apple iPad,1,399.0,Apple
PROJ_ALL_00217,Apple iPad,1,399.0,Apple
PROJ_ALL_00085,Apple iPad,1,399.0,Apple
PROJ_MEGA_000657,Apple iPad,1,399.0,Apple
PROJ_MEGA_000016,Apple iPad,1,399.0,Apple
PROJ_ALL_00438,Apple iPad,1,399.0,Apple
PROJ_MEGA_000433,Apple iPad,1,399.0,Apple
PROJ_MEGA_000426,Apple iPad,1,399.0,Apple
P0158,Apple iPad,1,399.0,Apple
PROJ_MEGA_000790,Apple iPad,1,399.0,Apple
PROJ_MEGA_000522,Apple iPad,1,399.0,Apple
PROJ_MEGA_000524,Apple iPad,1,399.0,Apple
PROJ_ALL_00246,Apple iPad,1,399.0,Apple
P0048,Apple iPad,1,399.0,Apple
PROJ_MEGA_000985,Apple iPad,1,399.0,Apple
PROJ_MEGA_000578,Apple iPad,1,399.0,Apple
PROJ_MEGA_000651,Apple iPad,1,399.0,Apple
P0069,Apple iPad,1,399.0,Apple
PROJ_MEGA_000990,Apple iPad,1,399.0,Apple
PROJ_ALL_00112,Apple iPad,1,399.0,Apple
PROJ_MEGA_000081,Apple iPad,1,399.0,Apple
PROJ_MEGA_000757,Apple iPad,1,399.0,Apple
PROJ_MEGA_000018,Apple iPad,1,399.0,Apple
PROJ_ALL_00348,Apple iPad,1,399.0,Apple
PROJ_MEGA_000167,Apple iPad,1,399.0,Apple
PROJ_MEGA_000240,Apple iPad,1,399.0,Apple
PROJ_MEGA_000361,Apple iPad,1,399.0,Apple
P0087,Apple iPad,1,399.0,Apple
PROJ_MEGA_000156,Apple iPad,1,399.0,Apple
PROJ_MEGA_000603,Apple iPad,1,399.0,Apple
PROJ_ALL_00027,Apple iPad,1,399.0,Apple
PROJ_MEGA_000296,Apple iPad,1,399.0,Apple
PROJ_MEGA_000439,Apple iPad,1,399.0,Apple
PROJ_MEGA_000752,Apple iPad,1,399.0,Apple
PROJ_MEGA_000300,Apple iPad,1,399.0,Apple
PROJ_ALL_00412,Apple iPad,1,399.0,Apple
PROJ_ALL_00437,Apple iPad,1,399.0,Apple
PROJ_MEGA_000632,Apple iPad,1,399.0,Apple
PROJ_ALL_00133,Apple iPad,1,399.0,Apple
PROJ_MEGA_000966,Apple iPad,1,399.0,Apple
PROJ_MEGA_000548,Apple iPad,1,399.0,Apple
P0139,Apple iPad,1,399.0,Apple
PROJ_MEGA_000547,Apple iPad,1,399.0,Apple
PROJ_MEGA_000075,Apple iPad,1,399.0,Apple
PROJ_MEGA_000160,Apple iPad,1,399.0,Apple
PROJ_MEGA_000524,Apple iPad,1,399.0,Apple
PROJ_ALL_00063,Apple iPad,1,399.0,Apple
PROJ_MEGA_000142,Apple iPad,1,399.0,Apple
PROJ_ALL_00597,Apple iPad,1,399.0,Apple
PROJ_MEGA_000700,Apple iPad,1,399.0,Apple
PROJ_MEGA_000848,Apple iPad,1,399.0,Apple
PROJ_MEGA_000932,Apple iPad,1,399.0,Apple
PROJ_MEGA_000147,Apple iPad,1,399.0,Apple
PROJ_MEGA_000746,Apple iPad,1,399.0,Apple
PROJ_ALL_00068,Apple iPad,1,399.0,Apple
PROJ_MEGA_000563,Apple iPad,1,399.0,Apple
PROJ_ALL_00338,Apple iPad,1,399.0,Apple
PROJ_ALL_00342,Apple iPad,1,399.0,Apple
PROJ_MEGA_000260,Apple iPad,1,399.0,Apple
P0240,Apple iPad,1,399.0,Apple
PROJ_MEGA_000168,Apple iPad,1,399.0,Apple
PROJ_ALL_00216,Apple iPad,1,399.0,Apple
P0027,Apple iPad,1,399.0,Apple
PROJ_MEGA_000355,Apple iPad,1,399.0,Apple
PROJ_MEGA_000614,Apple iPad,1,399.0,Apple
P0106,Apple iPad,1,399.0,Apple
PROJ_ALL_00341,Apple iPad,1,399.0,Apple
PROJ_ALL_00241,Apple iPad,1,399.0,Apple
PROJ_MEGA_000610,Apple iPad,1,399.0,Apple
P0227,Apple iPad,1,399.0,Apple
PROJ_MEGA_000055,Apple iPad,1,399.0,Apple
P0074,Apple iPad,1,399.0,Apple
PROJ_ALL_00322,Apple iPad,1,399.0,Apple
PROJ_MEGA_000653,Apple iPad,1,399.0,Apple
P0034,Apple iPad,1,399.0,Apple
PROJ_ALL_00415,Apple iPad,1,399.0,Apple
PROJ_MEGA_000739,Apple iPad,1,399.0,Apple
P0132,Apple iPad,1,399.0,Apple
P0040,Apple iPad,1,399.0,Apple
PROJ_MEGA_000674,Apple iPad,1,399.0,Apple
PROJ_MEGA_000842,Apple iPad,1,399.0,Apple
PROJ_MEGA_000552,Apple iPad,1,399.0,Apple
PROJ_ALL_00132,Apple iPad,1,399.0,Apple
PROJ_MEGA_000878,Apple iPad,1,399.0,Apple
PROJ_MEGA_000691,Apple iPad,1,399.0,Apple
PROJ_MEGA_000018,Apple iPad,1,399.0,Apple
PROJ_MEGA_000869,Apple iPad,1,399.0,Apple
PROJ_MEGA_000154,Apple iPad,1,399.0,Apple
PROJ_ALL_00537,Apple iPad,1,399.0,Apple
PROJ_MEGA_000069,Apple iPad,1,399.0,Apple
PROJ_ALL_00232,Apple iPad,1,399.0,Apple
PROJ_MEGA_000850,Apple iPad,1,399.0,Apple
PROJ_ALL_00138,Apple iPad,1,399.0,Apple
PROJ_MEGA_000717,Apple iPad,1,399.0,Apple
PROJ_MEGA_000841,Apple iPad,1,399.0,Apple
PROJ_ALL_00089,Apple iPad,1,399.0,Apple
PROJ_MEGA_000120,Apple iPad,1,399.0,Apple
PROJ_ALL_00414,Apple iPad,1,399.0,Apple
PROJ_ALL_00098,Apple iPad,1,399.0,Apple
PROJ_ALL_00075,Apple iPad,1,399.0,Apple
PROJ_MEGA_000954,Apple iPad,1,399.0,Apple
PROJ_MEGA_000751,Apple iPad,1,399.0,Apple
PROJ_ALL_00367,Apple iPad,1,399.0,Apple
PROJ_MEGA_000245,Apple iPad,1,399.0,Apple
PROJ_MEGA_000993,Apple iPad,1,399.0,Apple
PROJ_MEGA_000165,Apple iPad,1,399.0,Apple
PROJ_MEGA_000096,Apple iPad,1,399.0,Apple
P0107,Apple iPad,1,399.0,Apple
PROJ_MEGA_000683,Apple iPad,1,399.0,Apple
P0269,Apple iPad,1,399.0,Apple
PROJ_ALL_00040,Apple iPad,1,399.0,Apple
P0054,Apple iPad,1,399.0,Apple
PROJ_MEGA_000810,Apple iPad,1,399.0,Apple
PROJ_MEGA_000101,Apple iPad,1,399.0,Apple
P0129,Apple iPad,1,399.0,Apple
PROJ_ALL_00494,Apple iPad,1,399.0,Apple
PROJ_MEGA_000954,Apple iPad,1,399.0,Apple
PROJ_MEGA_000962,Apple iPad,1,399.0,Apple
P0011,Apple iPad,1,399.0,Apple
PROJ_MEGA_000746,Apple iPad,1,399.0,Apple
PROJ_ALL_00525,Apple iPad,1,399.0,Apple
PROJ_MEGA_000995,Apple iPad,1,399.0,Apple
PROJ_ALL_00161,Apple iPad,1,399.0,Apple
PROJ_MEGA_000683,Apple iPad,1,399.0,Apple
PROJ_ALL_00563,Apple iPad,1,399.0,Apple
PROJ_ALL_00183,Apple iPad,1,399.0,Apple
PROJ_ALL_00492,Apple iPad,1,399.0,Apple
PROJ_ALL_00340,Apple iPad,1,399.0,Apple
PROJ_MEGA_000384,Apple iPad,1,399.0,Apple
PROJ_MEGA_000673,Apple iPad,1,399.0,Apple
PROJ_MEGA_000052,Apple iPad,1,399.0,Apple
PROJ_MEGA_000154,Apple iPad,1,399.0,Apple
PROJ_MEGA_000417,Apple iPad,1,399.0,Apple
PROJ_MEGA_000917,Apple iPad,1,399.0,Apple
PROJ_MEGA_000360,Apple iPad,1,399.0,Apple
PROJ_MEGA_000888,Apple iPad,1,399.0,Apple
PROJ_ALL_00321,Apple iPad,1,399.0,Apple
P0042,Apple iPad,1,399.0,Apple
PROJ_MEGA_000913,Apple iPad,1,399.0,Apple
PROJ_MEGA_000679,Apple iPad,1,399.0,Apple
PROJ_MEGA_000052,Apple iPad,1,399.0,Apple
PROJ_ALL_00422,Apple iPad,1,399.0,Apple
PROJ_MEGA_000585,Apple iPad,1,399.0,Apple
PROJ_MEGA_000744,Apple iPad,1,399.0,Apple
P0011,Apple iPad,1,399.0,Apple
PROJ_MEGA_000440,Apple iPad,1,399.0,Apple
PROJ_ALL_00357,Apple iPad,1,399.0,Apple
PROJ_MEGA_000689,Apple iPad,1,399.0,Apple
PROJ_MEGA_000694,Apple iPad,1,399.0,Apple
PROJ_ALL_00164,Apple iPad,1,399.0,Apple
PROJ_MEGA_000356,Apple iPad,1,399.0,Apple
P0131,Apple iPad,1,399.0,Apple
PROJ_MEGA_000062,Apple iPad,1,399.0,Apple
PROJ_MEGA_000541,Apple iPad,1,399.0,Apple
PROJ_MEGA_000154,Apple iPad,1,399.0,Apple
PROJ_ALL_00141,Apple iPad,1,399.0,Apple
PROJ_MEGA_000860,Apple iPad,1,399.0,Apple
PROJ_MEGA_000508,Apple iPad,1,399.0,Apple
P0027,Apple iPad,1,399.0,Apple
P0067,Apple iPad,1,399.0,Apple
P0102,Apple iPad,1,399.0,Apple
PROJ_ALL_00483,Apple iPad,1,399.0,Apple
PROJ_MEGA_000912,Apple iPad,1,399.0,Apple
PROJ_MEGA_000328,Apple iPad,1,399.0,Apple
PROJ_MEGA_000447,Apple iPad,1,399.0,Apple
PROJ_MEGA_000675,Apple iPad,1,399.0,Apple
PROJ_ALL_00006,Apple iPad,1,399.0,Apple
PROJ_MEGA_000121,Apple iPad,1,399.0,Apple
P0084,Apple iPad,1,399.0,Apple
PROJ_MEGA_000067,Apple iPad,1,399.0,Apple
P0230,Apple iPad,1,399.0,Apple
PROJ_ALL_00038,Apple iPad,1,399.0,Apple
PROJ_ALL_00515,Apple iPad,1,399.0,Apple
PROJ_MEGA_000727,Apple iPad,1,399.0,Apple
PROJ_MEGA_000593,Apple iPad,1,399.0,Apple
P0254,Apple iPad,1,399.0,Apple
PROJ_ALL_00597,Apple iPad,1,399.0,Apple
PROJ_MEGA_000187,Apple iPad,1,399.0,Apple
PROJ_ALL_00410,Apple iPad,1,399.0,Apple
PROJ_MEGA_000932,Apple iPad,1,399.0,Apple
P0292,Apple iPad,1,399.0,Apple
PROJ_ALL_00169,Apple iPad,1,399.0,Apple
PROJ_MEGA_000122,Apple iPad,1,399.0,Apple
PROJ_MEGA_000481,Apple iPad,1,399.0,Apple
PROJ_ALL_00176,Apple iPad,1,399.0,Apple
PROJ_ALL_00612,Apple iPad,1,399.0,Apple
PROJ_MEGA_000819,Apple iPad,1,399.0,Apple
PROJ_ALL_00193,Apple iPad,1,399.0,Apple
PROJ_ALL_00083,Apple iPad,1,399.0,Apple
PROJ_ALL_00252,Apple iPad,1,399.0,Apple
PROJ_MEGA_000761,Apple iPad,1,399.0,Apple
PROJ_MEGA_000028,Apple iPad,1,399.0,Apple
PROJ_MEGA_000130,Apple iPad,1,399.0,Apple
P0248,Apple iPad,1,399.0,Apple
PROJ_MEGA_000324,Apple iPad,1,399.0,Apple
PROJ_ALL_00390,Apple iPad,1,399.0,Apple
P0121,Apple iPad,1,399.0,Apple
PROJ_ALL_00510,Apple iPad,1,399.0,Apple
PROJ_MEGA_000110,Apple iPad,1,399.0,Apple
PROJ_MEGA_000555,Apple iPad,1,399.0,Apple
PROJ_MEGA_000424,Apple iPad,1,399.0,Apple
PROJ_ALL_00609,Apple iPad,1,399.0,Apple
PROJ_MEGA_001018,Apple iPad,1,399.0,Apple
P0028,Apple iPad,1,399.0,Apple
PROJ_ALL_00384,Apple iPad,1,399.0,Apple
PROJ_ALL_00008,Apple iPad,1,399.0,Apple
PROJ_MEGA_000225,Apple iPad,1,399.0,Apple
PROJ_ALL_00447,Apple iPad,1,399.0,Apple
PROJ_MEGA_000288,Apple iPad,1,399.0,Apple
PROJ_MEGA_000001,Apple iPad,1,399.0,Apple
PROJ_MEGA_000762,Apple iPad,1,399.0,Apple
PROJ_MEGA_000005,Apple iPad,1,399.0,Apple
PROJ_MEGA_000596,Apple iPad,1,399.0,Apple
P0134,Apple iPad,1,399.0,Apple
PROJ_MEGA_000810,Apple iPad,1,399.0,Apple
PROJ_ALL_00168,Apple iPad,1,399.0,Apple
PROJ_ALL_00562,Apple iPad,1,399.0,Apple
PROJ_MEGA_000117,Apple iPad,1,399.0,Apple
PROJ_MEGA_000564,Apple iPad,1,399.0,Apple
P0172,Apple iPad,1,399.0,Apple
PROJ_ALL_00575,Apple iPad,1,399.0,Apple
PROJ_MEGA_000081,Apple iPad,1,399.0,Apple
PROJ_ALL_00473,Apple iPad,1,399.0,Apple
PROJ_MEGA_000665,Apple iPad,1,399.0,Apple
PROJ_ALL_00189,Apple iPad,1,399.0,Apple
PROJ_ALL_00448,Apple iPad,1,399.0,Apple
