School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
S1274,Washington Elementary School,rural,42.89,FL,83331,Orlando,County S1274,District S1274
S1275,Lincoln Elementary School,suburban,29.87,NY,79671,Queens,County S1275,District S1275
S1276,Jefferson High School,unknown,81.61,TX,98275,El Paso,County S1276,District S1276
S1277,Cesar Chavez Elementry School,unknown,39.56,PA,37585,Philadelphia,County S1277,District S1277
S1278,Maple Grove School,rural,43.02,CA,27089,Oakland,County S1278,District S1278
S1279,Jefferson High School,suburban,44.24,NY,44847,Rochester,County S1279,District S1279
S1280,Oakridge Middle School,rural,17.75,NC,54106,Charlotte,County S1280,District S1280
S1281,Washington Elementary School,urban,62.86,NY,78329,Buffalo,County S1281,District S1281
S1282,Valley View Elementary School,suburban,94.91,PA,66024,Philadelphia,County S1282,District S1282
S1283,Lincoln Elementary School,unknown,79.82,GA,81441,Atlanta,County S1283,District S1283
S1284,Maple Grove School,suburban,62.31,NC,39564,Raleigh,County S1284,District S1284
S1285,Cesar Chavez Elementry School,urban,53.93,CA,25069,Oakland,County S1285,District S1285
S1286,Martin Luther King Elementry School,suburban,63.42,TX,93332,San Antonio,County S1286,District S1286
S1287,Maple Grove School,rural,46.11,FL,41844,Miami,County S1287,District S1287
S1288,Riverside High School,rural,33.87,MI,12292,Warren,County S1288,District S1288
S1289,Cesar Chavez Elementry School,town,51.36,GA,37097,Augusta,County S1289,District S1289
S1290,Maple Grove School,unknown,68.73,GA,12726,Augusta,County S1290,District S1290
S1291,Valley View Elementary School,suburban,57.53,CA,36162,Sacramento,County S1291,District S1291
S1292,Oakridge Middle School,urban,65.74,TX,25313,Austin,County S1292,District S1292
S1293,Oakridge Middle School,town,26.89,TX,25032,Fort Worth,County S1293,District S1293
S1294,Deerfield Elementry School,urban,5.0,NC,92414,Charlotte,County S1294,District S1294
S1295,Washington Elementary School,rural,71.15,MI,28441,Detroit,County S1295,District S1295
S1296,Lakeside High School,rural,21.58,FL,47185,Jacksonville,County S1296,District S1296
S1297,Lincoln Elementary School,unknown,17.54,IL,23912,Rockford,County S1297,District S1297
S1298,Valley View Elementary School,suburban,50.81,FL,29726,Jacksonville,County S1298,District S1298
S1299,Valley View Elementary School,suburban,70.14,FL,56265,Miami,County S1299,District S1299
S1300,Hillcrest Middle School,suburban,5.0,NY,30589,Buffalo,County S1300,District S1300
S1301,Summit Elementary School,rural,69.57,MI,32384,Grand Rapids,County S1301,District S1301
S1302,Lincoln Elementary School,unknown,64.99,NC,25735,Raleigh,County S1302,District S1302
S1303,Deerfield Elementry School,rural,64.79,CA,35637,San Jose,County S1303,District S1303
S1304,Lincoln Elementary School,town,36.15,NY,98728,New York,County S1304,District S1304
S1305,Summit Elementary School,town,55.43,CA,81852,San Jose,County S1305,District S1305
S1306,Oakridge Middle School,suburban,16.77,GA,73568,Columbus,County S1306,District S1306
S1307,Jefferson High School,suburban,35.32,OH,52729,Cincinnati,County S1307,District S1307
S1308,Washington Elementary School,rural,58.64,TX,89065,Fort Worth,County S1308,District S1308
S1309,Martin Luther King Elementry School,urban,5.0,FL,90729,Tampa,County S1309,District S1309
S1310,Hillcrest Middle School,suburban,22.05,NY,21575,Brooklyn,County S1310,District S1310
S1311,Lakeside High School,suburban,70.96,CA,40826,San Diego,County S1311,District S1311
S1312,Oakridge Middle School,town,78.9,PA,53671,Philadelphia,County S1312,District S1312
S1313,Maple Grove School,suburban,36.04,CA,83185,Oakland,County S1313,District S1313
S1314,Prairie View Elementry School,suburban,94.12,FL,30312,Tampa,County S1314,District S1314
S1315,Summit Elementary School,rural,89.48,TX,35115,El Paso,County S1315,District S1315
S1316,Cesar Chavez Elementry School,town,36.93,CA,55098,San Jose,County S1316,District S1316
S1317,Jefferson High School,suburban,99.0,NC,97083,Raleigh,County S1317,District S1317
S1318,Martin Luther King Elementry School,urban,27.53,IL,16321,Rockford,County S1318,District S1318
S1319,Oakridge Middle School,rural,48.78,NC,77335,Greensboro,County S1319,District S1319
S1320,Cesar Chavez Elementry School,rural,52.36,NC,81713,Charlotte,County S1320,District S1320
S1321,Maple Grove School,suburban,75.84,PA,62032,Philadelphia,County S1321,District S1321
S1322,Martin Luther King Elementry School,town,36.87,OH,13325,Cleveland,County S1322,District S1322
S1323,Pinecrest Academy,suburban,72.94,NC,72423,Charlotte,County S1323,District S1323
S1324,Jefferson High School,town,59.62,TX,68273,San Antonio,County S1324,District S1324
S1325,Hillcrest Middle School,urban,35.74,NY,10264,Buffalo,County S1325,District S1325
S1326,Pinecrest Academy,suburban,59.55,CA,47483,San Francisco,County S1326,District S1326
S1327,Oakridge Middle School,rural,74.88,OH,92293,Cleveland,County S1327,District S1327
S1328,Prairie View Elementry School,suburban,87.61,NY,12163,New York,County S1328,District S1328
S1329,Maple Grove School,rural,99.0,CA,44732,San Francisco,County S1329,District S1329
S1330,Hillcrest Middle School,town,85.58,FL,14799,Miami,County S1330,District S1330
S1331,Martin Luther King Elementry School,urban,75.83,IL,95023,Aurora,County S1331,District S1331
S1332,Lakeside High School,suburban,72.85,TX,91510,Fort Worth,County S1332,District S1332
S1333,Washington Elementary School,town,57.31,NY,53483,Rochester,County S1333,District S1333
S1334,Hillcrest Middle School,suburban,71.34,MI,34089,Warren,County S1334,District S1334
S1335,Cesar Chavez Elementry School,rural,56.99,TX,99163,Austin,County S1335,District S1335
S1336,Cesar Chavez Elementry School,town,29.99,FL,75253,Orlando,County S1336,District S1336
S1337,Prairie View Elementry School,rural,51.98,CA,15305,San Francisco,County S1337,District S1337
S1338,Washington Elementary School,unknown,51.93,FL,12826,Tampa,County S1338,District S1338
S1339,Martin Luther King Elementry School,rural,67.48,NC,96961,Raleigh,County S1339,District S1339
S1340,Cesar Chavez Elementry School,unknown,52.01,IL,36018,Chicago,County S1340,District S1340
S1341,Lakeside High School,town,66.39,IL,63948,Aurora,County S1341,District S1341
S1342,Riverside High School,town,78.37,TX,25609,Fort Worth,County S1342,District S1342
S1343,Valley View Elementary School,suburban,16.86,FL,30843,Jacksonville,County S1343,District S1343
S1344,Deerfield Elementry School,rural,76.77,NC,80545,Raleigh,County S1344,District S1344
S1345,Jefferson High School,rural,81.02,GA,82914,Columbus,County S1345,District S1345
S1346,Riverside High School,town,81.15,OH,68981,Cleveland,County S1346,District S1346
S1347,Prairie View Elementry School,urban,74.82,GA,12456,Columbus,County S1347,District S1347
S1348,Lakeside High School,suburban,54.37,IL,74699,Aurora,County S1348,District S1348
S1349,Oakridge Middle School,unknown,87.63,FL,91930,Jacksonville,County S1349,District S1349
S1350,Deerfield Elementry School,unknown,78.1,IL,75583,Rockford,County S1350,District S1350
S1351,Jefferson High School,unknown,59.92,IL,25678,Aurora,County S1351,District S1351
S1352,Hillcrest Middle School,rural,51.56,GA,85577,Columbus,County S1352,District S1352
S1353,Washington Elementary School,unknown,33.84,CA,81349,Sacramento,County S1353,District S1353
S1354,Hillcrest Middle School,urban,24.82,NY,15033,Buffalo,County S1354,District S1354
S1355,Maple Grove School,urban,41.14,OH,72487,Cleveland,County S1355,District S1355
S1356,Hillcrest Middle School,urban,99.0,NY,14430,Queens,County S1356,District S1356
S1357,Prairie View Elementry School,urban,72.27,TX,43529,Fort Worth,County S1357,District S1357
S1358,Maple Grove School,rural,61.25,MI,51404,Detroit,County S1358,District S1358
S1359,Summit Elementary School,suburban,68.52,CA,24288,San Diego,County S1359,District S1359
S1360,Jefferson High School,unknown,5.0,FL,56138,Tampa,County S1360,District S1360
S1361,Summit Elementary School,unknown,65.97,PA,78313,Philadelphia,County S1361,District S1361
S1362,Martin Luther King Elementry School,unknown,49.41,CA,14962,San Diego,County S1362,District S1362
S1363,Riverside High School,urban,71.3,TX,85978,Austin,County S1363,District S1363
S1364,Oakridge Middle School,unknown,43.22,MI,17463,Grand Rapids,County S1364,District S1364
S1365,Martin Luther King Elementry School,urban,36.52,MI,14184,Detroit,County S1365,District S1365
S1366,Washington Elementary School,town,74.31,NY,50737,Buffalo,County S1366,District S1366
S1367,Summit Elementary School,unknown,41.7,FL,40420,Jacksonville,County S1367,District S1367
S1368,Prairie View Elementry School,suburban,70.34,NY,67926,Brooklyn,County S1368,District S1368
S1369,Jefferson High School,urban,58.59,TX,43275,San Antonio,County S1369,District S1369
S1370,Oakridge Middle School,unknown,67.68,IL,23916,Aurora,County S1370,District S1370
S1371,Maple Grove School,urban,75.5,NY,12188,Rochester,County S1371,District S1371
S1372,Jefferson High School,suburban,59.67,TX,11950,Fort Worth,County S1372,District S1372
S1373,Jefferson High School,rural,49.13,CA,57709,San Francisco,County S1373,District S1373
S1374,Summit Elementary School,urban,77.08,CA,58636,San Diego,County S1374,District S1374
S1375,Cesar Chavez Elementry School,unknown,79.16,OH,55930,Cleveland,County S1375,District S1375
S1376,Lakeside High School,unknown,31.15,PA,54735,Philadelphia,County S1376,District S1376
S1377,Hillcrest Middle School,town,51.39,CA,12963,San Francisco,County S1377,District S1377
S1378,Riverside High School,rural,18.04,PA,77469,Pittsburgh,County S1378,District S1378
S1379,Hillcrest Middle School,town,67.19,NY,50813,Buffalo,County S1379,District S1379
S1380,Hillcrest Middle School,rural,37.95,TX,79971,San Antonio,County S1380,District S1380
S1381,Martin Luther King Elementry School,rural,56.43,MI,93266,Grand Rapids,County S1381,District S1381
S1382,Jefferson High School,unknown,39.12,GA,76899,Augusta,County S1382,District S1382
S1383,Jefferson High School,rural,79.38,NC,29019,Raleigh,County S1383,District S1383
S1384,Pinecrest Academy,town,29.29,TX,74134,El Paso,County S1384,District S1384
S1385,Riverside High School,town,70.43,IL,35904,Aurora,County S1385,District S1385
S1386,Pinecrest Academy,rural,47.2,NY,50779,Buffalo,County S1386,District S1386
S1387,Jefferson High School,rural,41.2,CA,11927,San Francisco,County S1387,District S1387
S1388,Pinecrest Academy,rural,66.5,PA,51853,Pittsburgh,County S1388,District S1388
S1389,Martin Luther King Elementry School,rural,78.54,OH,77405,Cincinnati,County S1389,District S1389
S1390,Hillcrest Middle School,unknown,63.37,NC,75771,Charlotte,County S1390,District S1390
S1391,Valley View Elementary School,rural,42.95,OH,84734,Cincinnati,County S1391,District S1391
S1392,Oakridge Middle School,suburban,66.47,CA,89502,Sacramento,County S1392,District S1392
S1393,Summit Elementary School,urban,62.39,CA,76136,San Diego,County S1393,District S1393
S1394,Lakeside High School,unknown,22.93,NY,30121,Queens,County S1394,District S1394
S1395,Lincoln Elementary School,urban,29.61,TX,92331,Fort Worth,County S1395,District S1395
S1396,Maple Grove School,town,5.0,IL,91111,Rockford,County S1396,District S1396
S1397,Oakridge Middle School,suburban,58.38,OH,60032,Cincinnati,County S1397,District S1397
S1398,Cesar Chavez Elementry School,rural,41.88,IL,13342,Chicago,County S1398,District S1398
S1399,Summit Elementary School,town,68.56,TX,22231,El Paso,County S1399,District S1399
S1400,Lakeside High School,suburban,78.83,NY,69223,Queens,County S1400,District S1400
S1401,Summit Elementary School,urban,84.68,GA,85398,Atlanta,County S1401,District S1401
S1402,Valley View Elementary School,town,54.95,GA,14509,Atlanta,County S1402,District S1402
S1403,Cesar Chavez Elementry School,urban,38.95,FL,40227,Jacksonville,County S1403,District S1403
S1404,Cesar Chavez Elementry School,rural,93.62,TX,86690,Fort Worth,County S1404,District S1404
S1405,Pinecrest Academy,suburban,91.4,TX,50809,El Paso,County S1405,District S1405
S1406,Pinecrest Academy,rural,74.74,CA,74781,Sacramento,County S1406,District S1406
S1407,Summit Elementary School,town,33.19,NY,51972,Buffalo,County S1407,District S1407
S1408,Cesar Chavez Elementry School,urban,41.0,GA,33957,Columbus,County S1408,District S1408
S1409,Pinecrest Academy,suburban,52.06,NC,26412,Greensboro,County S1409,District S1409
S1410,Jefferson High School,urban,46.21,FL,88053,Miami,County S1410,District S1410
S1411,Prairie View Elementry School,rural,39.3,NC,20093,Greensboro,County S1411,District S1411
S1412,Deerfield Elementry School,rural,20.92,OH,94288,Cleveland,County S1412,District S1412
S1413,Maple Grove School,suburban,50.3,FL,17431,Miami,County S1413,District S1413
S1414,Prairie View Elementry School,rural,47.5,PA,97119,Pittsburgh,County S1414,District S1414
S1415,Riverside High School,unknown,17.7,NY,23428,Buffalo,County S1415,District S1415
S1416,Hillcrest Middle School,suburban,31.07,GA,74611,Augusta,County S1416,District S1416
S1417,Cesar Chavez Elementry School,suburban,22.16,FL,95878,Miami,County S1417,District S1417
S1418,Maple Grove School,unknown,62.68,NY,62266,Queens,County S1418,District S1418
S1419,Pinecrest Academy,suburban,77.79,NC,53979,Charlotte,County S1419,District S1419
S1420,Lincoln Elementary School,suburban,71.97,OH,50969,Cleveland,County S1420,District S1420
S1421,Cesar Chavez Elementry School,urban,75.03,TX,32095,El Paso,County S1421,District S1421
S1422,Pinecrest Academy,suburban,25.25,GA,75133,Augusta,County S1422,District S1422
S1423,Deerfield Elementry School,town,80.63,GA,29169,Augusta,County S1423,District S1423
S1424,Maple Grove School,unknown,72.96,TX,15647,San Antonio,County S1424,District S1424
S1425,Deerfield Elementry School,urban,29.62,TX,98484,Fort Worth,County S1425,District S1425
S1426,Jefferson High School,urban,58.64,PA,97884,Pittsburgh,County S1426,District S1426
S1427,Deerfield Elementry School,rural,99.0,NC,77264,Greensboro,County S1427,District S1427
S1428,Valley View Elementary School,town,13.16,NY,58755,New York,County S1428,District S1428
S1429,Oakridge Middle School,rural,39.57,CA,88671,Oakland,County S1429,District S1429
S1430,Lincoln Elementary School,urban,24.55,IL,87520,Aurora,County S1430,District S1430
S1431,Lakeside High School,unknown,26.93,GA,93109,Augusta,County S1431,District S1431
S1432,Jefferson High School,urban,62.59,IL,69272,Aurora,County S1432,District S1432
S1433,Cesar Chavez Elementry School,rural,66.72,CA,87833,Oakland,County S1433,District S1433
S1434,Washington Elementary School,urban,60.78,MI,33373,Warren,County S1434,District S1434
S1435,Maple Grove School,town,51.14,PA,90842,Pittsburgh,County S1435,District S1435
S1436,Valley View Elementary School,unknown,49.85,GA,47585,Atlanta,County S1436,District S1436
S1437,Jefferson High School,unknown,72.33,PA,23992,Philadelphia,County S1437,District S1437
S1438,Cesar Chavez Elementry School,urban,44.19,OH,50028,Cleveland,County S1438,District S1438
S1439,Prairie View Elementry School,suburban,50.17,NY,23552,Brooklyn,County S1439,District S1439
S1440,Oakridge Middle School,urban,60.11,NC,44225,Raleigh,County S1440,District S1440
S1441,Jefferson High School,rural,48.44,CA,88200,Los Angeles,County S1441,District S1441
S1442,Summit Elementary School,suburban,62.04,FL,45457,Orlando,County S1442,District S1442
S1443,Cesar Chavez Elementry School,suburban,62.48,CA,97994,Sacramento,County S1443,District S1443
S1444,Jefferson High School,town,5.0,NY,20369,Brooklyn,County S1444,District S1444
S1445,Lincoln Elementary School,suburban,84.47,MI,35419,Grand Rapids,County S1445,District S1445
S1446,Pinecrest Academy,town,99.0,TX,88983,El Paso,County S1446,District S1446
S1447,Jefferson High School,suburban,48.98,IL,47841,Chicago,County S1447,District S1447
S1448,Maple Grove School,suburban,47.87,MI,41116,Warren,County S1448,District S1448
S1449,Riverside High School,town,67.84,TX,95151,San Antonio,County S1449,District S1449
S1450,Washington Elementary School,suburban,18.2,CA,39123,San Francisco,County S1450,District S1450
S1451,Oakridge Middle School,town,65.81,PA,63791,Pittsburgh,County S1451,District S1451
S1452,Lincoln Elementary School,suburban,44.15,NY,28389,Brooklyn,County S1452,District S1452
S1453,Pinecrest Academy,unknown,69.12,NY,54759,Buffalo,County S1453,District S1453
S1454,Jefferson High School,rural,5.0,PA,26208,Pittsburgh,County S1454,District S1454
S1455,Oakridge Middle School,urban,25.68,TX,33862,San Antonio,County S1455,District S1455
S1456,Lakeside High School,rural,60.49,NC,58169,Charlotte,County S1456,District S1456
S1457,Lincoln Elementary School,urban,53.94,FL,85672,Miami,County S1457,District S1457
S1458,Valley View Elementary School,suburban,68.01,NC,91299,Charlotte,County S1458,District S1458
S1459,Oakridge Middle School,rural,78.52,OH,69718,Cincinnati,County S1459,District S1459
S1460,Deerfield Elementry School,town,26.39,IL,59496,Aurora,County S1460,District S1460
S1461,Oakridge Middle School,rural,52.05,NC,73789,Charlotte,County S1461,District S1461
S1462,Lincoln Elementary School,suburban,34.82,MI,41063,Grand Rapids,County S1462,District S1462
S1463,Pinecrest Academy,town,64.48,CA,37918,San Diego,County S1463,District S1463
S1464,Riverside High School,town,56.54,GA,47135,Columbus,County S1464,District S1464
S1465,Valley View Elementary School,urban,56.54,FL,46705,Jacksonville,County S1465,District S1465
S1466,Pinecrest Academy,town,42.68,IL,35716,Rockford,County S1466,District S1466
S1467,Deerfield Elementry School,urban,50.88,CA,50643,Los Angeles,County S1467,District S1467
S1468,Lincoln Elementary School,rural,43.76,FL,89772,Tampa,County S1468,District S1468
S1469,Deerfield Elementry School,suburban,24.6,TX,66681,San Antonio,County S1469,District S1469
S1470,Prairie View Elementry School,town,10.23,NY,42907,Brooklyn,County S1470,District S1470
S1471,Riverside High School,urban,93.24,FL,25616,Orlando,County S1471,District S1471
S1472,Martin Luther King Elementry School,town,50.68,NY,16125,Brooklyn,County S1472,District S1472
S1473,Summit Elementary School,town,23.25,IL,47091,Aurora,County S1473,District S1473
S1474,Prairie View Elementry School,town,57.42,NC,35824,Raleigh,County S1474,District S1474
S1475,Oakridge Middle School,town,48.95,CA,87370,San Diego,County S1475,District S1475
S1476,Lincoln Elementary School,suburban,74.51,MI,33592,Warren,County S1476,District S1476
S1477,Pinecrest Academy,suburban,40.83,GA,60667,Atlanta,County S1477,District S1477
S1478,Riverside High School,rural,37.85,CA,26976,Los Angeles,County S1478,District S1478
S1479,Washington Elementary School,suburban,41.87,GA,14388,Augusta,County S1479,District S1479
S1480,Prairie View Elementry School,unknown,71.1,FL,58615,Tampa,County S1480,District S1480
S1481,Valley View Elementary School,unknown,56.92,MI,94219,Warren,County S1481,District S1481
S1482,Jefferson High School,rural,81.89,NY,26548,Brooklyn,County S1482,District S1482
S1483,Washington Elementary School,town,58.25,OH,89656,Cincinnati,County S1483,District S1483
S1484,Cesar Chavez Elementry School,urban,65.87,CA,24261,San Francisco,County S1484,District S1484
S1485,Riverside High School,suburban,78.86,NY,70126,Rochester,County S1485,District S1485
